ID,Type,Tag,Diffcult,Question,Option1,Option2,Option3,Option4,Answer,AnswerNO
1726,1,科技自然,1,冬天时，哪种植物叶子依旧是绿色的？,冬青,杨树,柳树,梧桐树,冬青是常绿乔木，高达13米；树皮灰色或淡灰色，有纵沟，小枝淡绿色，无毛。叶薄革质，狭长椭圆形或披针形，冬天，冬青是绿色的。,4
1727,1,科技自然,1,动物都有不同的生活习性，请问猎豹是什么习性的动物？,夜伏昼出,昼伏夜出,昼夜兼出,昼夜不出,猎豹的生活比较有规律，通常是日出而作，日落而息。一般是早晨五点钟前后开始外出觅食，是夜伏昼出的动物。,4
1728,1,科技自然,1,鳄鱼属于什么动物？,爬行动物,哺乳动物,两栖动物,节肢动物,鳄鱼是迄今发现活着的最早和最原始的爬行动物，它是在三叠纪至白垩纪的中生代（ 约两亿年以前）由两栖类进化而来。,4
1729,1,科技自然,1,粉色康乃馨送给谁最合适？,妈妈,爸爸,老婆,情人,1907年起，开始以粉红色康乃馨作为母亲节的象征，故今常被作为献给母亲的花。,4
1730,1,科技自然,1,蜂蜜是蜜蜂采撷什么酿成的？,花蜜,花粉,花液,花蕊,蜂蜜，是昆虫蜜蜂从开花植物的花中采得的花蜜在蜂巢中酿制的蜜。蜜蜂从植物的花中采取含水量约为80%的花蜜或分泌物，存入自己第二个胃中。,4
1731,1,科技自然,1,狗热时用什么散热？,舌头,皮肤,眼睛,耳朵,狗，亦称“犬”，系由早期人类从灰狼驯化而来，驯养时间在4万年前至1.5万年前，是人类最早驯化的动物，狗用舌头散热。,4
1732,1,科技自然,1,骨龄用什么来衡量的？,儿童的发育情况,成年人的健康情况,老年人的衰老情况,都不是,骨龄是骨骼年龄的简称，借助于骨骼在X光摄像中的特定图像来确定，也用来衡量儿童的发育情况。,4
1733,1,科技自然,1,河马喜欢栖息在有水的地方，请问河马为什么习惯泡在水里？,被天敌和气候逼的,天生就喜欢水,祖辈传下来的,喜欢吃水里的食物,河马是食草动物，它生活在热带的非洲，气候相当炎热，它们的适应方式就是泡在水里，从而减少热浪的袭击，逐渐养成了习性。,4
1734,1,科技自然,1,红色蔷薇代表的花语是什么？,热恋,初恋,爱恋,失恋,蔷薇，又称野蔷薇，蔷薇科植物，主要分布在北半球温带、亚热带及热带山区等地区。红色蔷薇代表的花语是热恋。,4
1735,1,科技自然,1,会飞的动物不一定都是鸟类，哪种动物既会飞行却又不属于鸟类？,蝙蝠,巨嘴鸟,信天翁,猫头鹰,蝙蝠是翼手目动物的总称，翼手目是哺乳动物中仅次于啮齿目动物的第二大类群。是一种既会飞行却又不属于鸟类的动物。,4
1736,1,科技自然,1,龙生龙，凤生凤，请问骡子是什么生的？,马和驴交配所生,马基因突变生的,公骡子和母骡子生的,奥特曼欺负了小怪兽所生,公驴和母马的基因更容易结合，所以大部分骡子都是这样杂交的。,4
1737,1,科技自然,1,马睡觉的姿势是怎样的？,站着睡,侧着睡,蹲着睡,仰着睡,马，草食性家畜。在4000年前被人类驯服。马在古代曾是农业生产、交通运输和军事等活动的主要动力，马睡觉的姿势是站着睡。,4
1738,1,科技自然,1,猫科动物是食肉目中肉食性最强的一科，请问哪个不是猫科动物？,狐狸,东北虎,非洲狮,美洲豹,狐狸，食肉目犬科动物。属于一般所说的狐狸，又叫红狐、赤狐和草狐。,4
1739,1,科技自然,1,猫用什么方式洗脸？,用前脚蘸口水擦,互舔对方的脸,用自己的舌头舔,在软物体上蹭,猫已经被人类驯化了3500年，现在，猫成为了全世界家庭中极为广泛的宠物，猫用用前脚蘸口水擦。,4
1740,1,科技自然,1,玫瑰中的蓝色妖姬品种属于选项的哪种？,人工染色,自然品种,变异品种,杂交品种,“蓝色妖姬”最早来自荷兰是一种加工花卉。它是用一种对人体无害的染色剂和助染剂调合成着色剂。,4
1741,1,科技自然,1,哪种动物被称为“沙漠之舟”？,骆驼,袋鼠,斑马,沙漠象,沙漠之舟，即骆驼，因为骆驼和其他动物不一样，特别耐饥耐渴。,4
1742,1,科技自然,1,人体分解和代谢酒精的器官是？,肝,肾,胃,脾,肝，人体脏器名，五脏之一。是脊椎动物身体内以代谢功能为主的一个器官，并在身体里面扮演着去氧化，储存肝糖，分泌性蛋白质的合成等作用。,4
1743,1,科技自然,1,人体呼吸系统的组成是？,呼吸道和肺,鼻腔和气管,气管和肺,气管和支气管,人体的呼吸系统由呼吸道和肺组成。呼吸道包括鼻、咽、喉、气管、支气管，是气体进出肺的通道。,4
1744,1,科技自然,1,人体具有解毒作用的内脏是？,肝脏,胰脏,肾脏,脾脏,肝脏是身体内以代谢功能为主的一个器官，并在身体里面扮演着去氧化，储存肝糖，分泌性蛋白质的合成，解毒等等。,4
1745,1,科技自然,1,人体最可能肥胖的部位是？,肚子,背部,上臂,大腿,肥胖是指一定程度的明显超重与脂肪层过厚，是体内脂肪，尤其是甘油三酯积聚过多而导致的一种状态。肚子是最容易肥胖的部位。,4
1746,1,科技自然,1,圣诞节时，哪种树经常被人们装饰成圣诞树？,松树,橡树,柏树,冬青,近代圣诞树起源于德国，由松树制作，后来逐步在世界范围内流行起来，成为圣诞节庆祝中最有名的传统之一,4
1747,1,科技自然,1,食腐动物以落入土壤或水域的枯枝落叶、动物遗体或粪便为食，请问不属于食腐动物的是？,老虎,鬣狗,狼獾,秃鹫,属于食腐动物的有：鬣狗，狼獾，秃鹫等。,4
1748,1,科技自然,1,树是以什么来辨别树龄的？,主干的年轮,树叶的大小,树枝的长短,树皮的厚度,年轮即木材上的纹理。春回大地之时，紧挨着树皮里面的细胞开始分裂；分裂后的细胞大而壁厚，颜色鲜嫩，科学家称之为早期木，树干里的深色年轮就是由早期木形成的。在这以后，树又进入冬季休眠时期，周而复始，循环不已。,4
1749,1,科技自然,1,水杉又叫“活恐龙”是因为水杉？,和恐龙同时代,长的像恐龙,没恐龙不能活,生活习性像恐龙,水杉是一种古老的植物。远在1亿多年前的中生代上白垩纪时期，水杉的祖先就已经诞生于北极圈附近了。,4
1750,1,科技自然,1,送给恋人999朵花表示何种含义？,天长地久,幸福之爱,哥不缺钱,嫁给我吧,999朵，意味者天长地久，海枯石烂，永远在一起。,4
1751,1,科技自然,1,送给母亲的，象征伟大、神圣而又慈祥、温馨的花是？,康乃馨,玫瑰,紫荆,紫藤,康乃馨一般是送给母亲，表达母爱的伟大。,4
1752,1,科技自然,1,我们平常吃的桂圆，果实一般为?,果肉,果皮,果根,果叶,龙眼俗称“桂圆”，是我国南亚热带名贵特产，常绿大乔木，树体高大。多为偶数羽状复叶，小叶对生或互生。故果实一般为果肉。,4
1753,1,科技自然,1,保存鲜花的方法哪种是错误的？,栽在土里,在水中加入一点食盐,插入无菌水中,,鲜花是被子植物（被子植物门植物，又称有花植物）的繁殖器官，其生物学功能的是结合雄性精细胞与雌性卵细胞以产生种子，栽在土里不利于保鲜。,3
1754,1,科技自然,1,不属于哺乳动物特征的是哪个？,都是爬行,身体恒温,身体有毛发,大部分是胎生,不是所有的哺乳动物东辉爬行。哺乳类动物是一种恒温、脊椎动物，身体有毛发，大部分都是胎生，并藉由乳腺哺育后代。,4
1755,1,科技自然,1,名关哪一座被称为“天下第一关？,山海关,居庸关,娘子关,潼门关,山海关，又称“榆关”，位于秦皇岛市东北15公里，汇聚了中国古长城之精华，明长城的东北关隘之一，被称为“天下第一关”。,4
1756,1,科技自然,1,哪种鸟类只会生蛋不会孵蛋？,杜鹃,喜鹊,燕子,天鹅,黑杜鹃鸟属于攀禽，对趾型；外形略似小鹰，但嘴不具钩；繁殖时，将卵产于其它鸟的鸟巢里；幼鸟为晚成鸟。,4
1757,1,科技自然,1,哪种鸟是自己不做窝，把蛋下到其他鸟的鸟巢里的?,杜鹃,乌鸦,喜鹊,斑鸠,筑巢是鸟类繁殖活动中的一个显著特点。鸟类的繁殖一般开始于筑巢活动而结束于幼鸟离巢，杜鹃不同于一般鸟。,4
1758,1,科技自然,1,哪种树每到秋天，叶子会变红？,枫树,柏树,雪松,杨柳,叶子是高等植物的营养器官，侧边发育自植物的茎的叶原基。叶内含有叶绿体，是植物进行光合作用的主要器官。枫树叶子秋天会边红。,4
1759,1,科技自然,1,哪种树叶子是针形的？,松树,柏树,冬青,桦树,松树绝大多数是高大乔木，轮状分枝，节间长，小枝比较细弱平直或略向下弯曲，针叶细长成束。,4
1760,1,科技自然,1,哪种植物是四季常青的？,常绿树,白杨,桦树,铁树,常绿树。四季常青，绝大多数是高大乔木，松树。高20～50米，最高可达75米（美国的糖松P.lambertiana）。极少数为灌木状,4
1761,1,科技自然,1,鸟类中，不属于猛禽类的是哪种？,雉鸡,金雕,红隼,雀鹰,雉鸡是陆禽鸟类。 陆禽后肢强壮适于地面行走，翅短圆退化，喙强壮且多为弓型，适于啄食。代表种类有雉鸡、鹌鹑等。,4
1762,1,科技自然,1,诗句中，哪句是描写梅花的？,三点两点淡尤好,竹含新粉，红莲落故衣,圆荷浮小叶，细麦落轻花,,该诗出自宋朝张道洽的《瓶梅》，诗有“三点两点淡尤好，十枝五枝疏更佳。”,3
1763,1,科技自然,1,说法对植物描述正确的是哪一项？,一般都带叶绿素的,全部都是绿色的,全部都是地上长的,一般都靠动物传播种子,植物是生命的主要形态之一，一般都带叶绿素，包含了如树木、灌木、藤类、青草、蕨类、地衣及绿藻等熟悉的生物。,4
1764,1,科技自然,1,四种动物中，行动最缓慢的是哪种？,树懒,鳄鱼,考拉,乌龟,树懒动作迟缓，形状略似猴，产于热带森林中。常用爪倒挂在树枝上数小时不移动，故称之为树懒。,4
1765,1,科技自然,1,鲜花中，属于“岁寒三友”的花是什么？,梅花,狗尾巴花,兰花,牡丹,岁寒三友，指松、竹、梅三种植物。因这三种植物在寒冬时节仍可保持顽强的生命力而得名，是中国传统文化中高尚人格的象征。,4
1766,1,科技自然,1,选项中哪种树的叶子是针形的？,松树,柏树,冬青,桦树,松树绝大多数是高大乔木，轮状分枝，节间长，小枝比较细弱平直或略向下弯曲，针叶细长成束。,4
1767,1,科技自然,1,选项中哪种植物是四季常青的？,松树,白杨,桦树,柏树,松树为轮状分枝，节间长，小枝比较细弱平直或略向下弯曲，针叶细长成束，四季常青。,4
1768,1,科技自然,1,植物中，哪种植物一碰就会把叶子合拢？,含羞草,蒲公英,常青藤,爬山虎,植物与动物不同，没有神经系统，没有肌肉，它不会感知外界的刺激，被称为含羞草，知羞草、怕丑草。,4
1769,1,科技自然,1,夏天时有一种植物会长满整面外墙壁，这种植物叫？,爬山虎,常青藤,卷柏,紫藤,爬山虎又称爬墙虎、地锦、飞天蜈蚣，会长满整面外墙壁。爬山虎，也称“巴山虎”。,4
1770,1,科技自然,1,现存鸟类中的最大的鸟蛋是？,鸵鸟,膺,鹅,海鸥,鸵鸟：非洲一种体形巨大、不会飞但奔跑得很快的鸟（鸵鸟） ，特征为脖子长而无毛、头小、脚有二趾。它的蛋是鸟类中最大的蛋。,4
1771,1,科技自然,1,蝎子的毒刺长在身体的什么部位？,腹部末端,尾巴上,尾巴末端,钳子里,蝎子腹部尾端末节有一根上屈呈钩状的毒刺，内有毒腺，含有透明无色的神经毒蛋白毒液，由种氨基酸组成。,4
1772,1,科技自然,1,血管破裂时，血液中的什么物质会凝结成块，堵住破裂部分以止血？,血小板,红血球,白血球,血清,血液是流动在心脏和血管内的不透明红色液体，如果伤口破裂，血小板会堵住伤口。,4
1773,1,科技自然,1,婴儿出生时啼哭意味着婴儿开始有？,呼吸,听觉,视觉,味觉,第一声啼哭是婴儿开始独立呼吸的标志，代表婴儿肺部膨胀，是一种必不可少的生理反应。并发出一种不规则的、长长的、颤抖的哭声。,4
